InventoryId,ScheduleId,FlightNumber,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,AvailableInventory,FC_AvailableInventory,BC_AvailableInventory,PC_AvailableInventory,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-2694616,SCH-ZZ-7787481,4211,12/22/2023,12/22/2023,GOI,DEL,36,3,7,10,14,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3238963,SCH-ZZ-7787481,4211,12/24/2023,12/24/2023,GOI,DEL,33,3,7,10,13,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-4607320,SCH-ZZ-7787481,4211,12/25/2023,12/25/2023,GOI,DEL,58,6,12,17,23,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-3715300,SCH-ZZ-7787481,4211,12/27/2023,12/27/2023,GOI,DEL,30,3,6,9,12,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-7580733,SCH-ZZ-7787481,4211,12/28/2023,12/28/2023,GOI,DEL,68,7,14,20,27,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-5409981,SCH-ZZ-2526622,4946,12/12/2023,12/12/2023,COK,GAU,34,3,7,10,13,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-8022558,SCH-ZZ-2526622,4946,12/13/2023,12/13/2023,COK,GAU,36,4,7,11,15,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-7150252,SCH-ZZ-2526622,4946,12/15/2023,12/15/2023,COK,GAU,33,3,6,9,12,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-9638076,SCH-ZZ-2526622,4946,12/16/2023,12/16/2023,COK,GAU,24,2,5,7,10,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3646368,SCH-ZZ-2526622,4946,12/17/2023,12/17/2023,COK,GAU,26,3,5,8,10,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-8006865,SCH-ZZ-2526622,4946,12/19/2023,12/19/2023,COK,GAU,32,3,6,9,12,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-7884055,SCH-ZZ-7873449,2432,12/10/2023,12/10/2023,LKO,IDR,32,3,7,11,14,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 18, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-5703007,SCH-ZZ-7873449,2432,12/12/2023,12/12/2023,LKO,IDR,25,3,5,7,10,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 18, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-3954363,SCH-ZZ-7873449,2432,12/17/2023,12/17/2023,LKO,IDR,13,1,3,4,6,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 18, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-4162301,SCH-ZZ-1430826,2008,12/14/2023,12/14/2023,GAU,LKO,9,1,2,3,4,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-5279186,SCH-ZZ-1430826,2008,12/15/2023,12/15/2023,GAU,LKO,7,1,1,2,3,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-8034577,SCH-ZZ-1430826,2008,12/16/2023,12/16/2023,GAU,LKO,13,1,2,4,5,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-4449322,SCH-ZZ-1430826,2008,12/17/2023,12/17/2023,GAU,LKO,21,2,4,6,8,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-5515021,SCH-ZZ-1430826,2008,12/18/2023,12/18/2023,GAU,LKO,15,1,3,4,6,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1529206,SCH-ZZ-1430826,2008,12/19/2023,12/19/2023,GAU,LKO,16,2,3,5,7,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-1569619,SCH-ZZ-1430826,2008,12/21/2023,12/21/2023,GAU,LKO,10,1,2,3,4,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-8604755,SCH-ZZ-3966909,4262,12/18/2023,12/18/2023,TRV,PNQ,62,7,13,19,26,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-1880570,SCH-ZZ-3966909,4262,12/22/2023,12/22/2023,TRV,PNQ,29,3,6,9,11,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-4729817,SCH-ZZ-3966909,4262,12/23/2023,12/23/2023,TRV,PNQ,52,5,11,15,21,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-2167606,SCH-ZZ-3966909,4262,12/24/2023,12/24/2023,TRV,PNQ,62,6,12,18,25,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-5038220,SCH-ZZ-3966909,4262,12/25/2023,12/25/2023,TRV,PNQ,79,8,16,23,33,"{'F': 22, 'P': 14}","{'C': 29, 'J': 22, 'Z': 22}","{'Q': 32, 'R': 22, 'S': 11, 'T': 11, 'H': 22, 'M': 11}","{'Y': 11, 'A': 11, 'B': 5, 'D': 5, 'E': 5, 'G': 11, 'I': 5, 'K': 11, 'L': 5, 'N': 5, 'O': 5, 'U': 11, 'V': 5, 'W': 5, 'X': 5}"
INV-ZZ-8375635,SCH-ZZ-3537600,4913,12/27/2023,12/27/2023,MAA,IDR,18,2,4,6,8,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5134950,SCH-ZZ-3537600,4913,12/30/2023,12/30/2023,MAA,IDR,19,2,4,6,7,"{'F': 5, 'P': 4}","{'C': 7, 'J': 5, 'Z': 5}","{'Q': 8, 'R': 5, 'S': 3, 'T': 3, 'H': 5, 'M': 3}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 3, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6866289,SCH-ZZ-4493283,2885,12/29/2023,12/29/2023,PAT,COK,35,3,7,10,14,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-5376283,SCH-ZZ-4493283,2885,12/30/2023,12/30/2023,PAT,COK,35,4,7,10,15,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-6069272,SCH-ZZ-4493283,2885,12/31/2023,12/31/2023,PAT,COK,34,3,7,10,13,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-1004193,SCH-ZZ-4493283,2885,01/01/2024,01/01/2024,PAT,COK,38,3,8,12,15,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-2219734,SCH-ZZ-4493283,2885,01/03/2024,01/03/2024,PAT,COK,34,3,7,10,14,"{'F': 12, 'P': 8}","{'C': 16, 'J': 12, 'Z': 12}","{'Q': 19, 'R': 12, 'S': 6, 'T': 6, 'H': 12, 'M': 6}","{'Y': 6, 'A': 6, 'B': 3, 'D': 3, 'E': 3, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 3, 'O': 3, 'U': 6, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-8740997,SCH-ZZ-1238701,3768,12/21/2023,12/21/2023,PAT,PNQ,9,1,2,3,3,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-4944518,SCH-ZZ-1238701,3768,12/22/2023,12/22/2023,PAT,PNQ,20,2,4,6,8,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-6603237,SCH-ZZ-1238701,3768,12/24/2023,12/24/2023,PAT,PNQ,10,1,2,3,4,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7425182,SCH-ZZ-1238701,3768,12/26/2023,12/26/2023,PAT,PNQ,22,2,4,7,9,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-7441928,SCH-ZZ-1238701,3768,12/27/2023,12/27/2023,PAT,PNQ,18,2,4,6,8,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-9925271,SCH-ZZ-1238701,3768,12/28/2023,12/28/2023,PAT,PNQ,16,1,3,5,6,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-9128794,SCH-ZZ-1238701,3768,12/29/2023,12/29/2023,PAT,PNQ,22,2,4,6,8,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-4710578,SCH-ZZ-1238701,3768,12/31/2023,12/31/2023,PAT,PNQ,16,2,3,5,7,"{'F': 6, 'P': 4}","{'C': 8, 'J': 6, 'Z': 6}","{'Q': 9, 'R': 6, 'S': 3, 'T': 3, 'H': 6, 'M': 3}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 2, 'G': 3, 'I': 2, 'K': 3, 'L': 2, 'N': 2, 'O': 2, 'U': 3, 'V': 2, 'W': 2, 'X': 2}"
INV-ZZ-3278407,SCH-ZZ-6640588,2752,12/07/2023,12/07/2023,JAI,BOM,13,1,3,4,5,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-4555543,SCH-ZZ-6640588,2752,12/09/2023,12/09/2023,JAI,BOM,34,3,7,11,14,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-4390806,SCH-ZZ-6640588,2752,12/11/2023,12/11/2023,JAI,BOM,75,7,14,21,29,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-8284959,SCH-ZZ-6640588,2752,12/12/2023,12/12/2023,JAI,BOM,77,8,16,24,33,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-4743165,SCH-ZZ-6640588,2752,12/14/2023,12/14/2023,JAI,BOM,32,3,6,10,13,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-5867641,SCH-ZZ-6640588,2752,12/16/2023,12/16/2023,JAI,BOM,58,6,12,18,22,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-9399557,SCH-ZZ-6640588,2752,12/18/2023,12/18/2023,JAI,BOM,31,3,7,9,13,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-2185698,SCH-ZZ-6640588,2752,12/19/2023,12/19/2023,JAI,BOM,88,9,17,25,36,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-8729559,SCH-ZZ-6640588,2752,12/21/2023,12/21/2023,JAI,BOM,56,5,11,17,23,"{'F': 25, 'P': 17}","{'C': 34, 'J': 26, 'Z': 26}","{'Q': 38, 'R': 25, 'S': 13, 'T': 13, 'H': 25, 'M': 13}","{'Y': 13, 'A': 13, 'B': 6, 'D': 6, 'E': 6, 'G': 13, 'I': 6, 'K': 13, 'L': 6, 'N': 6, 'O': 6, 'U': 13, 'V': 6, 'W': 6, 'X': 6}"
INV-ZZ-5077896,SCH-ZZ-8515821,4838,12/14/2023,12/14/2023,DEL,GAU,41,4,8,12,16,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-2172300,SCH-ZZ-8515821,4838,12/18/2023,12/18/2023,DEL,GAU,33,4,7,11,13,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-8636981,SCH-ZZ-9131256,3869,12/21/2023,12/21/2023,HYD,CJB,41,4,8,12,17,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-6462152,SCH-ZZ-9131256,3869,12/22/2023,12/22/2023,HYD,CJB,17,2,4,5,7,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
INV-ZZ-2817560,SCH-ZZ-9131256,3869,12/24/2023,12/24/2023,HYD,CJB,34,3,7,10,13,"{'F': 11, 'P': 7}","{'C': 14, 'J': 11, 'Z': 11}","{'Q': 16, 'R': 11, 'S': 5, 'T': 5, 'H': 11, 'M': 5}","{'Y': 5, 'A': 5, 'B': 3, 'D': 3, 'E': 3, 'G': 5, 'I': 3, 'K': 5, 'L': 3, 'N': 3, 'O': 3, 'U': 5, 'V': 3, 'W': 3, 'X': 3}"
