InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-0000383,SCH-ZZ-0000187,1059,Boeing 787,08/20/2024,08/20/2024,LAX,DUB,270,293,165,-105,128,27,54,81,108,30,12,18,56,24,32,86,56,30,121,73,48,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000256,SCH-ZZ-0000060,1060,Boeing 787,08/20/2024,08/20/2024,LAX,VNS,270,293,211,-59,82,27,54,81,108,32,13,19,60,44,16,86,67,19,115,87,28,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000320,SCH-ZZ-0000124,1060,Boeing 787,08/20/2024,08/20/2024,LAX,VNS,270,283,151,-119,132,27,54,81,108,28,10,18,59,38,21,83,59,24,113,44,69,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000384,SCH-ZZ-0000188,1060,Boeing 787,08/20/2024,08/20/2024,LAX,VNS,270,288,195,-75,93,27,54,81,108,29,10,19,59,23,36,83,74,9,117,88,29,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000257,SCH-ZZ-0000061,1061,Boeing 787,08/20/2024,08/20/2024,LAX,JFK,270,288,233,-37,55,27,54,81,108,31,25,6,59,39,20,83,78,5,115,91,24,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000321,SCH-ZZ-0000125,1061,Boeing 787,08/20/2024,08/20/2024,LAX,JFK,270,300,198,-72,102,27,54,81,108,32,20,12,60,34,26,83,63,20,125,81,44,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000385,SCH-ZZ-0000189,1061,Boeing 787,08/20/2024,08/20/2024,LAX,JFK,270,299,209,-61,90,27,54,81,108,31,20,11,61,32,29,85,51,34,122,106,16,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000258,SCH-ZZ-0000062,1062,Boeing 787,08/20/2024,08/20/2024,LAX,DEL,270,288,150,-120,138,27,54,81,108,29,12,17,55,20,35,87,57,30,117,61,56,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000322,SCH-ZZ-0000126,1062,Boeing 787,08/20/2024,08/20/2024,LAX,DEL,270,282,225,-45,57,27,54,81,108,28,27,1,55,44,11,87,77,10,112,77,35,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000386,SCH-ZZ-0000190,1062,Boeing 787,08/20/2024,08/20/2024,LAX,DEL,270,289,222,-48,67,27,54,81,108,30,27,3,56,43,13,89,64,25,114,88,26,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000393,SCH-ZZ-0000001,1001,Boeing 787,08/21/2024,08/21/2024,MAA,BLR,270,291,169,-101,122,27,54,81,108,30,16,14,61,25,36,90,66,24,110,62,48,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000457,SCH-ZZ-0000065,1001,Boeing 787,08/21/2024,08/21/2024,MAA,BLR,270,292,199,-71,93,27,54,81,108,30,17,13,58,52,6,86,77,9,118,53,65,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000521,SCH-ZZ-0000129,1001,Boeing 787,08/21/2024,08/21/2024,MAA,BLR,270,303,239,-31,64,27,54,81,108,31,27,4,59,26,33,85,79,6,128,107,21,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000394,SCH-ZZ-0000002,1002,Boeing 787,08/21/2024,08/21/2024,MAA,BOM,270,291,204,-66,87,27,54,81,108,28,22,6,57,33,24,85,72,13,121,77,44,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000458,SCH-ZZ-0000066,1002,Boeing 787,08/21/2024,08/21/2024,MAA,BOM,270,300,186,-84,114,27,54,81,108,31,14,17,55,35,20,87,59,28,127,78,49,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000522,SCH-ZZ-0000130,1002,Boeing 787,08/21/2024,08/21/2024,MAA,BOM,270,294,203,-67,91,27,54,81,108,30,14,16,59,48,11,89,67,22,116,74,42,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000395,SCH-ZZ-0000003,1003,Boeing 787,08/21/2024,08/21/2024,MAA,DUB,270,306,211,-59,95,27,54,81,108,28,16,12,61,36,25,91,51,40,126,108,18,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000459,SCH-ZZ-0000067,1003,Boeing 787,08/21/2024,08/21/2024,MAA,DUB,270,294,141,-129,153,27,54,81,108,32,15,17,56,20,36,86,59,27,120,47,73,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000523,SCH-ZZ-0000131,1003,Boeing 787,08/21/2024,08/21/2024,MAA,DUB,270,285,155,-115,130,27,54,81,108,32,22,10,55,25,30,87,58,29,111,50,61,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000396,SCH-ZZ-0000004,1004,Boeing 787,08/21/2024,08/21/2024,MAA,VNS,270,294,153,-117,141,27,54,81,108,32,12,20,55,21,34,89,79,10,118,41,77,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000460,SCH-ZZ-0000068,1004,Boeing 787,08/21/2024,08/21/2024,MAA,VNS,270,301,216,-54,85,27,54,81,108,29,24,5,58,26,32,87,80,7,127,86,41,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000524,SCH-ZZ-0000132,1004,Boeing 787,08/21/2024,08/21/2024,MAA,VNS,270,285,208,-62,77,27,54,81,108,28,16,12,56,26,30,86,77,9,115,89,26,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000397,SCH-ZZ-0000005,1005,Boeing 787,08/21/2024,08/21/2024,MAA,JFK,270,291,211,-59,80,27,54,81,108,28,12,16,57,35,22,89,56,33,117,108,9,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000461,SCH-ZZ-0000069,1005,Boeing 787,08/21/2024,08/21/2024,MAA,JFK,270,283,219,-51,64,27,54,81,108,28,18,10,60,28,32,83,76,7,112,97,15,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000525,SCH-ZZ-0000133,1005,Boeing 787,08/21/2024,08/21/2024,MAA,JFK,270,300,219,-51,81,27,54,81,108,30,26,4,59,52,7,89,64,25,122,77,45,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000398,SCH-ZZ-0000006,1006,Boeing 787,08/21/2024,08/21/2024,MAA,DEL,270,290,203,-67,87,27,54,81,108,28,26,2,55,42,13,91,56,35,116,79,37,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000462,SCH-ZZ-0000070,1006,Boeing 787,08/21/2024,08/21/2024,MAA,DEL,270,277,235,-35,42,27,54,81,108,31,12,19,55,52,3,82,73,9,109,98,11,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000526,SCH-ZZ-0000134,1006,Boeing 787,08/21/2024,08/21/2024,MAA,DEL,270,298,209,-61,89,27,54,81,108,31,16,15,58,27,31,86,70,16,123,96,27,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000399,SCH-ZZ-0000007,1007,Boeing 787,08/21/2024,08/21/2024,MAA,LAX,270,288,177,-93,111,27,54,81,108,29,12,17,60,50,10,87,57,30,112,58,54,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000463,SCH-ZZ-0000071,1007,Boeing 787,08/21/2024,08/21/2024,MAA,LAX,270,300,160,-110,140,27,54,81,108,30,10,20,58,43,15,87,54,33,125,53,72,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000527,SCH-ZZ-0000135,1007,Boeing 787,08/21/2024,08/21/2024,MAA,LAX,270,285,181,-89,104,27,54,81,108,28,25,3,57,46,11,90,59,31,110,51,59,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000400,SCH-ZZ-0000008,1008,Boeing 787,08/21/2024,08/21/2024,BLR,MAA,270,303,208,-62,95,27,54,81,108,31,13,18,60,35,25,89,67,22,123,93,30,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000464,SCH-ZZ-0000072,1008,Boeing 787,08/21/2024,08/21/2024,BLR,MAA,270,302,141,-129,161,27,54,81,108,29,15,14,59,30,29,90,41,49,124,55,69,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000528,SCH-ZZ-0000136,1008,Boeing 787,08/21/2024,08/21/2024,BLR,MAA,270,298,204,-66,94,27,54,81,108,29,12,17,60,47,13,83,40,43,126,105,21,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000402,SCH-ZZ-0000010,1010,Boeing 787,08/21/2024,08/21/2024,BLR,BOM,270,291,228,-42,63,27,54,81,108,30,21,9,56,52,4,85,64,21,120,91,29,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000466,SCH-ZZ-0000074,1010,Boeing 787,08/21/2024,08/21/2024,BLR,BOM,270,284,217,-53,67,27,54,81,108,29,22,7,58,54,4,87,42,45,110,99,11,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000530,SCH-ZZ-0000138,1010,Boeing 787,08/21/2024,08/21/2024,BLR,BOM,270,285,171,-99,114,27,54,81,108,31,11,20,55,54,1,83,63,20,116,43,73,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000403,SCH-ZZ-0000011,1011,Boeing 787,08/21/2024,08/21/2024,BLR,DUB,270,289,222,-48,67,27,54,81,108,31,20,11,58,35,23,83,61,22,117,106,11,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000467,SCH-ZZ-0000075,1011,Boeing 787,08/21/2024,08/21/2024,BLR,DUB,270,296,171,-99,125,27,54,81,108,28,18,10,55,22,33,90,40,50,123,91,32,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000531,SCH-ZZ-0000139,1011,Boeing 787,08/21/2024,08/21/2024,BLR,DUB,270,288,169,-101,119,27,54,81,108,28,13,15,60,37,23,89,65,24,111,54,57,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000404,SCH-ZZ-0000012,1012,Boeing 787,08/21/2024,08/21/2024,BLR,VNS,270,279,180,-90,99,27,54,81,108,30,23,7,55,48,7,84,58,26,110,51,59,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000468,SCH-ZZ-0000076,1012,Boeing 787,08/21/2024,08/21/2024,BLR,VNS,270,300,208,-62,92,27,54,81,108,30,11,19,61,53,8,87,50,37,122,94,28,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000532,SCH-ZZ-0000140,1012,Boeing 787,08/21/2024,08/21/2024,BLR,VNS,270,299,191,-79,108,27,54,81,108,31,27,4,61,45,16,88,39,49,119,80,39,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000405,SCH-ZZ-0000013,1013,Boeing 787,08/21/2024,08/21/2024,BLR,JFK,270,295,194,-76,101,27,54,81,108,32,12,20,55,22,33,88,65,23,120,95,25,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000469,SCH-ZZ-0000077,1013,Boeing 787,08/21/2024,08/21/2024,BLR,JFK,270,303,141,-129,162,27,54,81,108,32,16,16,61,47,14,86,37,49,124,41,83,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000533,SCH-ZZ-0000141,1013,Boeing 787,08/21/2024,08/21/2024,BLR,JFK,270,300,174,-96,126,27,54,81,108,30,25,5,57,24,33,88,48,40,125,77,48,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
INV-ZZ-0000406,SCH-ZZ-0000014,1014,Boeing 787,08/21/2024,08/21/2024,BLR,DEL,270,298,215,-55,83,27,54,81,108,29,24,5,57,48,9,90,80,10,122,63,59,"{'F': 16, 'P': 11}","{'C': 22, 'J': 16, 'Z': 16}","{'Q': 24, 'R': 16, 'S': 8, 'T': 8, 'H': 16, 'M': 8}","{'Y': 8, 'A': 8, 'B': 4, 'D': 4, 'E': 4, 'G': 8, 'I': 4, 'K': 8, 'L': 4, 'N': 4, 'O': 4, 'U': 8, 'V': 4, 'W': 4, 'X': 4}"
